State id,Date,Simulated total infected,Simulated total death,Simulated total recovery
21.0,2/5/2020,1580.4614681199766,278.5958519104875,2799.9891977693037
21.0,3/5/2020,1500.0995202325746,295.96565080609366,2863.5342241624294
21.0,4/5/2020,1423.478146791586,313.2939676662476,2923.0773270999266
21.0,5/5/2020,1350.714293438822,331.0132149109319,2979.3548867005356
21.0,6/5/2020,1281.6562724744913,348.8970093944726,3033.881192389701
21.0,7/5/2020,1216.1310871944486,366.72128522620847,3087.206199145083
21.0,8/5/2020,1153.9613614428129,384.2838889770073,3139.8559235599114
21.0,9/5/2020,1094.9739700600448,401.2987490038939,3192.3835798436166
21.0,10/5/2020,1039.003438126692,417.82185369900003,3244.9201290927526
21.0,11/5/2020,985.8931052885697,433.75115059808155,3297.694677696791
21.0,12/5/2020,935.4951595532368,449.03154086246667,3350.8560382316855
21.0,13/5/2020,887.6701474559251,463.63937855702034,3404.500736733586
21.0,14/5/2020,842.2863427881592,477.5715102283083,3458.6879059171565
21.0,15/5/2020,799.2191417805562,490.83778364776794,3513.4491690875197
21.0,16/5/2020,758.3505319462586,503.4560336247121,3568.796594748944
21.0,17/5/2020,719.643938009181,515.448773518798,3624.7296967547013
21.0,18/5/2020,682.9309958811416,526.8410367466776,3681.241226750958
21.0,19/5/2020,648.1082131101298,537.6589836233389,3738.3198782115687
21.0,20/5/2020,615.07792469318,547.9290132476451,3795.9528521696407
21.0,21/5/2020,583.7479113766151,557.676962002596,3854.1278937799575
21.0,22/5/2020,554.0310362980167,566.9279976106081,3912.8341674546377
21.0,23/5/2020,525.8449151844018,575.7067093338648,3972.062594852258
21.0,24/5/2020,499.11161916489624,584.0368715976391,4031.8062838410024
21.0,25/5/2020,473.75740862280213,591.9412816602213,4092.06072805499
21.0,26/5/2020,449.7124923875989,599.4416783942744,4152.823828756893
21.0,27/5/2020,426.91080876530634,606.5587198388378,4214.0958021213555
21.0,28/5/2020,405.289824886684,613.312002053942,4275.879017266647
21.0,29/5/2020,384.7903517277518,619.7201030292375,4338.177799679901
21.0,30/5/2020,365.3563727485158,625.8006370838335,4400.998226427851
21.0,31/5/2020,346.93488456760565,631.5703103843277,4464.347929846185
,1/6/2020,329.4757484464927,637.0449732971684,4528.235918267779
22.0,14/3/2020,30.0,0.0,0.0
22.0,15/3/2020,34.6472099711983,0.0,0.890409396907032
22.0,16/3/2020,39.05639198342797,0.0,1.8598019416851281
22.0,17/3/2020,42.67760915241903,0.0,2.853035549609078
22.0,18/3/2020,44.6682639809551,0.0,3.8270631241696296
22.0,19/3/2020,44.05466649849789,0.0,4.7284369697740765
22.0,20/3/2020,40.84850242577353,0.0,5.50910093818317
22.0,21/3/2020,34.6649550532877,0.0,6.135871565494152
22.0,22/3/2020,30.089830686897013,0.0,6.603039485440771
22.0,23/3/2020,24.51814681593081,0.0,6.900363690636051
22.0,24/3/2020,20.54277043731766,0.0,7.231756327638792
22.0,25/3/2020,15.879610094976464,0.0,7.505628802263324
22.0,26/3/2020,11.54526401789504,0.0,7.729243712244353
22.0,27/3/2020,9.035444812819332,0.0,7.910149729922229
22.0,28/3/2020,5.632208969809277,0.0,8.05090786881271
22.0,29/3/2020,4.180824914504777,0.0,8.168540141882106
22.0,30/3/2020,2.8959192321046663,0.0,8.262256079810527
22.0,31/3/2020,2.3656852808241142,0.03963084130538165,8.308481245240989
22.0,1/4/2020,2.0956072660265157,0.08718689895127057,8.33990663450329
22.0,2/4/2020,6.210833104173829,0.14156423619010625,8.749760476349035
22.0,3/4/2020,6.679812992459804,0.20143267674016102,8.8886995259419
22.0,4/4/2020,6.494564582726669,0.2650782390792791,8.973291662163005
22.0,5/4/2020,6.2323635811000795,0.33020092630184017,9.048453204640685
22.0,6/4/2020,5.259065848718665,0.39471878218120143,9.136292797737484
22.0,7/4/2020,2.1231077031476104,0.4561244784071895,8.78870207421845
22.0,8/4/2020,1.680525561145216,0.5121102119246393,8.757375019438102
22.0,9/4/2020,1.7100566011461726,0.5603314719984143,8.783494405408227
22.0,10/4/2020,1.8359330012763952,0.6025504136956878,8.8226011825807
22.0,11/4/2020,1.9601082962865533,0.636854282115239,8.869173271743579
22.0,12/4/2020,2.075690981546016,0.6663804382127876,8.919914890919655
22.0,13/4/2020,2.2084116646159604,0.6934785663097187,8.97539210938286
22.0,14/4/2020,2.3595040160227922,0.7200005576565979,9.034575033809682
22.0,15/4/2020,2.530372678026516,0.7465912920724334,9.097634066723275
