State Id,Number of infected (new),Number of Death (New),Number of Recovery (New)
4.0,80871.35019519448,37.32903257472504,10818.397345419387
4.0,95915.16161888585,42.626531152864416,12846.693584872735
4.0,113571.4419783526,48.959272269688704,15251.134174213434
4.0,134223.5866720259,56.535895926266164,18096.893322241696
4.0,158285.45570730092,65.60450453460572,21458.769925127523
4.0,186193.57992963487,76.4603156924446,25422.01900943959
4.0,218394.3599647872,89.4546791657458,30083.036604608456
4.0,255324.762407487,105.00568923231853,35549.79511644368
4.0,297384.8753206636,123.61065276436372,41941.89424108166
4.0,344900.71682327165,145.86070291051365,49390.05500867812
4.0,398076.0476630019,172.45787610971428,58034.84325624133
4.0,456932.8233649753,204.2349937328046,68024.36781428855
4.0,521241.5635945246,242.17870511842926,79510.66601508947
4.0,590445.5113789181,287.4560510111325,92644.47815873261
4.0,663586.0496158974,341.4448886781332,107568.1426387689
4.0,739241.1649435102,405.7684737122555,124406.43879186083
4.0,815493.0132537792,482.33440818162444,143255.39039930524
4.0,889943.41182999,573.3780277615115,164169.33719667743
4.0,959795.3597293242,681.5100970564729,187146.98325556042
4.0,1022012.3936187532,809.7683954800762,212117.60388231618
4.0,1073554.556899442,961.6723860319229,238929.05491033886
4.0,1111671.0352211169,1141.2796425634492,267339.55244047765
4.0,1134209.2787552478,1353.242038821218,297015.2260451532
4.0,1139885.6668490418,1602.8588390567097,327535.06692234543
4.0,1128460.9162030113,1896.1227330159454,358404.05427369114
4.0,1100778.6089242646,2239.7534836911964,389074.04725456197
4.0,1058654.9515598202,2641.2121726975956,418970.7206613847
4.0,1004642.8720118743,3108.6870439136255,447523.7294714558
4.0,941721.4831521204,3651.0397533809655,474196.71107328235
4.0,872973.3859471902,4277.698666629721,498513.8298840119
4.0,801305.197415228,4998.484142527879,520080.2876985018
4.0,729246.5075771548,5823.350197285241,538595.3387293724
4.0,658838.3674299298,6762.028500587431,553857.5554173498
4.0,591602.5197809022,7823.56543465351,565763.1165225224
4.0,528571.0650078626,9015.752010356904,574298.5673405647
4.0,470353.1144754253,10344.460403525116,579529.7933744743
4.0,417217.7211267371,11812.919390690768,581588.9109616696
4.0,369177.8978036474,13420.982131558769,580660.5184441718
4.0,326066.40976890555,15164.459812749003,576968.3834944128
4.0,287598.89235019125,17034.608287944568,570763.2601361264
4.0,253423.23755114336,19017.85620802533,562312.1961445111
4.0,223156.2085725721,21095.847884002244,551889.4407749631
4.0,196409.20725741057,23245.84156482241,539768.9020065783
4.0,172805.39713318087,25441.458279097205,526218.0214551038
4.0,151990.27098411322,27653.7268666709,511492.91270337906
4.0,133637.45490237884,29852.328479916716,495834.6201293739
4.0,117451.18920020947,32006.91834092165,479466.3780322706
4.0,103166.59032421932,34088.39883646339,462591.7685851979
4.0,90548.50861114077,36070.03499896393,445393.68506780325
4.0,79389.56353412752,37928.334937578045,428034.004452629
4.0,69507.75850214621,39643.65537431672,410653.86549148685
4.0,60743.94370686446,41200.528136315144,393374.44067241775
4.0,52959.29900220412,42587.731732549175,376298.08709596284
4.0,46032.940862415344,43798.15053727203,359509.7644006861
4.0,39859.71085244419,44828.47276027019,343078.617147905
4.0,34348.17194446086,45678.779101351654,327059.63296861725
4.0,29418.81894925516,46352.06922512507,311495.3041732981
4.0,25002.496955139548,46853.76535528274,296417.23743420717
4.0,21039.014536522314,47191.22332026878,281847.67203898286
4.0,17475.93486175315,47373.27263994656,267800.88111671293
4.0,14267.526465388022,47409.79952965037,254284.44169548422
4.0,11373.855502573773,47311.380383261596,241300.36839261174
4.0,8760.00219586584,47088.96845024119,228846.1121472228
4.0,6395.385530670181,46753.63293143572,216915.42999635427
4.0,4253.181805325665,46316.34738298534,205499.1348398176
4.0,2309.8242362588644,45787.82290564949,194585.73579868575
4.0,544.572362109102,45178.38088512015,184161.98047412967
4.0,-1060.8585695652437,44497.859841461686,174213.31043457665
4.0,-2522.6167413666844,43755.551081507816,164724.24082043825
4.0,-3854.988770560347,42960.15820078053,155678.67422993237
4.0,-5070.636888773195,42119.7759568857,147060.15816386993
4.0,-6180.803707203377,41241.88456663913,138852.0943540702
4.0,-7195.489198071875,40333.35601793981,131037.90734238172
4.0,-8123.603850718122,39400.46950452545,123601.17875687263
4.0,-8973.10138373031,38448.933569208886,116525.7528735798
4.0,-9751.093900297303,37483.9129696382,109795.81827028414
4.0,-10463.951951952185,36510.05865663485,103395.96967831432
4.0,-11117.391616040368,35531.53957924984,97311.25351940104
4.0,-11716.550385750357,34552.07530576646,91527.20007351504
4.0,-12266.05341047747,33574.96868026242,86029.84475521385
4.0,-12770.071402297348,32603.137924944756,80805.74057298736
4.0,-13232.371335231233,31639.147754348232,75841.96350213198
4.0,-13656.36090320861,30685.23919353394,71126.1122091511
4.0,-14045.127565517087,29743.357893180193,66646.3033184967
4.0,-14401.472891852725,28815.180814018742,62391.163204220786
4.0,-14727.942819425836,27902.14121504985,58349.81711438559
4.0,-15026.854349769885,27005.45192750878,54511.876289833715
4.0,-15300.319140038682,26126.12693233739,50867.423617281514
4.0,-15550.264381888785,25265.001285211507,47406.998254975915
4.0,-15778.451307307463,24422.749451889096,44121.579585665466
4.0,-15986.491615954084,23599.90212935684,41002.570781334216
4.0,-16175.862078686481,22796.861636264,38041.78220754328
4.0,-16347.917538934853,22013.915960505343,35231.4148473556
4.0,-16503.90250443667,21251.25155341233,32564.04388628547
4.0,-16644.96149696806,20508.964959526984,30032.602567867758
4.0,-16772.148306192597,19787.07336892176,27630.36640352395
4.0,-16886.43427537568,19085.524175930826,25350.937799066247
4.0,-16988.71573044569,18404.203624318765,23188.231143259032
4.0,-17079.8206501191,17742.944614602005,21136.458389824504
4.0,-17160.51466274704,17101.53374466252,19190.11515314925
4.0,-17231.506445039995,16479.71765011042,17343.96732904524
4.0,-17293.45258876786,15877.208706179568,15593.03824476718
4.0,-17346.96199359966,15293.690148364025,13932.59633689819
4.0,-17392.59983730153,14728.820664584277,12358.143351383867
4.0,-17430.891168620437,14182.238507452566,10865.403056458425
4.0,-17462.32416273537,13653.565171212593,9450.31045684155
4.0,-17487.35307458148,13142.408674175469,8109.0014956196865
4.0,-17506.40092160483,12648.366483967759,6837.80322859063
4.0,-17519.861923406017,12171.028119647872,5633.224455436695
4.0,-17528.103723141016,11709.977461729808,4491.94679100378
4.0,-17531.469412556966,11264.794798369358,3410.816159875294
4.0,-17530.27938012278,10835.058633407269,2386.8346973530315
4.0,-17524.832999763195,10420.34727961429,1417.1530398554296
4.0,-17515.41017546621,10020.24025833172,499.06298830422384
4.0,-17502.272755943122,9634.319524734849,-370.00947216489294
4.0,-17485.66583145375,9262.170536152531,-1192.510811861117
4.0,-17465.818923970568,8903.383179240896,-1970.7662711637458
4.0,-17442.9470807389,8557.552570320768,-2706.985865254057
4.0,-17417.251879839227,8224.279741834607,-3403.2700931576455
4.0,-17388.922356204712,7903.1722266487295,-4061.615365516346
4.0,-17358.1358547539,7593.844550809446,-4683.919163982007
4.0,-17325.05881762813,7295.918644348052,-5271.984945634273
4.0,-17289.8475109837,7009.024178809904,-5827.526804379605
4.0,-17252.648696797376,6732.798839349054,-6352.17390134161
4.0,-17213.6002543621,6466.888538473952,-6847.474675455797
4.0,-17172.831755832827,6210.947577844854,-7314.900845117416
4.0,-17130.464999557007,5964.6387639029745,-7755.851211013538
4.0,-17086.61450495117,5727.633482549309,-8171.655270192741
4.0,-17041.38797176414,5499.611737581914,-8563.576650365269
4.0,-16994.886707045138,5280.262157139421,-8932.816373759002
4.0,-16947.20602201001,5069.281971981019,-9280.51595856735
4.0,-16898.4356015143,4866.376969055178,-9607.760366369876
4.0,-16848.6598481877,4671.261423467117,-9915.580803076195
4.0,-16797.958203140588,4483.6580116451705,-10204.957380615266
4.0,-16746.405445157317,4303.297708225724,-10476.821646415916
4.0,-16694.071970019955,4129.91966892245,-10732.058987265702
4.0,-16641.02405135691,3963.2711014157344,-10971.510913704167
4.0,-16587.324084501655,3803.107126090127,-11195.97723101397
4.0,-16533.030814594298,3649.1906282593513,-11406.218102442941
4.0,-16478.199550056277,3501.292103347998,-11602.956010007929
4.0,-16422.88236248834,3359.1894963448117,-11786.877617984004
4.0,-16367.128274021,3222.6680367029394,-11958.635543987075
4.0,-16310.98343293302,3091.5200697362943,-12118.850042185984
4.0,-16254.49127844957,2965.544885447,-12268.11060311434
4.0,-16197.692695365784,2844.5485456156075,-12406.977474132413
4.0,-16140.626159247271,2728.3437098924496,-12535.983104548273
4.0,-16083.327872941765,2616.7494615440764,-12655.633519244711
4.0,-16025.83189473381,2509.591133432487,-12766.409624116519
4.0,-15968.17025904184,2406.7001347359783,-12868.768447060562
4.0,-15910.37308982719,2307.9137788582493,-12963.144317397837
4.0,-15852.468707417689,2213.075112916269,-13049.949987020083
4.0,-15794.483729044716,2122.0327491467847,-13129.577696029659
4.0,-15736.443163571721,2034.640698525703,-13202.400185707605
4.0,-15678.370500741512,1950.7582068534653,-13268.771661383853
4.0,-15620.287795309516,1870.2495935225043,-13329.028707720445
4.0,-15562.215746359607,1792.9840931495942,-13383.491158747516
4.0,-15504.17377215765,1718.8357002259609,-13432.462924954427
4.0,-15446.180080694496,1647.68301691117,-13476.232779443286
4.0,-15388.251736378077,1579.4091040727235,-13515.075105373982
4.0,-15330.40472289917,1513.9013356517144,-13549.250606409001
4.0,-15272.654002644733,1451.0512564156118,-13579.006982137627
4.0,-15215.013572787271,1390.7544431420226,-13604.579570136424
4.0,-15157.496518332882,1332.9103692619317,-13626.19195640443
4.0,-15100.115062130913,1277.422272977275,-13644.056555562509
4.0,-15042.880612323366,1224.1970288555945,-13658.375162615243
4.0,-14985.803807009092,1173.1450228938133,-13669.339477306721
4.0,-14928.894556610561,1124.1800310337092,-13677.131602755293
5.0,30.0,0.0,0.0
5.0,5.525788177247772,0.0,0.9523809523809523
5.0,6.543152793020323,0.0,1.0577229820791743
5.0,7.755522990733622,0.0,1.190893720850537
5.0,9.199248806369056,0.0,1.355638054506458
5.0,10.917730894153681,0.0,1.5567369603685295
5.0,12.9627252458578,0.0,1.800131693783345
5.0,15.39590359568422,0.0,2.0930878944761746
5.0,18.290716250346037,0.0,2.444403502909239
5.0,21.734613378129758,0.0,2.8646659515092026
5.0,25.831691753108892,0.0,3.366565779774824
5.0,30.7058469199543,0.0,3.965275679708075
5.0,36.5045261188307,0.0,4.678906074894275
5.0,43.40319555799445,0.0,5.529050744047137
5.0,51.610657299107544,0.0,6.541438796752374
5.0,61.37537678494006,0.0,7.746712584750256
5.0,72.99301267172154,0.0,9.181354989097763
5.0,86.81537705584653,0.03921551063310256,10.849578570798425
5.0,103.26109750787347,0.04542417092098367,12.875294385447217
5.0,122.82830385370072,0.05365784263537379,15.284985894175307
5.0,146.10972392721672,0.06390575472532013,18.151869804835776
5.0,163.44088398874263,0.07623534858164296,21.56299363752108
5.0,182.1057409565785,0.09079056379711416,25.523117830222006
5.0,202.25045523693422,0.10779312519341375,30.041342507589743
5.0,224.04731759687223,0.12754673335937342,35.13338763123689
5.0,247.69165563058493,0.15044417603949084,40.82147737367861
5.0,273.4002413824472,0.1769774879498865,47.13441002640646
5.0,301.41089278177645,0.20775139638932855,54.10775041135905
5.0,331.9830140895372,0.2435004035389554,61.78410751831651
5.0,365.3988752489236,0.2851099777324976,70.21347737954537
5.0,401.96548132832856,0.3336424594576739,79.45364243948359
5.0,442.016927812016,0.39036843790440534,89.57062573916595
5.0,485.9171741406328,0.456804525406149,100.63920249175634
5.0,534.0631969036529,0.5347586556063082,112.74347406824131
5.0,586.8885064847776,0.6263842628608626,125.9775107310506
5.0,644.8670280744544,0.7342449724583962,140.4460701131281
5.0,708.5173610780982,0.8613917520818655,156.26539874334085
5.0,778.4074411815658,1.011454854379804,173.56412405485406
5.0,855.1596375891654,1.1887533301318025,192.4842443923773
5.0,939.4563249214,1.3944012299301018,213.18624881123736
5.0,1032.0459754724704,1.629833104676651,235.8469557126523
5.0,1133.7498233670663,1.8967851327981848,260.66104653651496
5.0,1245.469157905814,2.1972910303576105,287.8427489619911
5.0,1368.1933092578422,2.5336886028373105,317.62768858990137
5.0,1503.0083958049013,2.90863416626288,350.2749281116093
5.0,1651.1069089864407,3.3251230464599186,386.06921356521195
5.0,1813.7982185361607,3.7865150600439383,425.323448345074
5.0,1992.5200886215964,4.296564368015997,468.38141709353056
5.0,2188.85130367044,4.8594534327539485,515.6207834127563
5.0,2404.5255116578264,5.479831046746875,567.4563874568538
5.0,2641.4464023995383,6.1628545695305466,624.3438718795621
5.0,2901.7043490072692,6.914236631536683,686.7836673139715
5.0,3187.594652171275,7.740296656587886,755.3253715480286
5.0,3501.637539399908,8.648017630099492,830.5725598419465
5.0,3846.6000848166605,9.645108605634832,913.1880674240348
5.0,4225.5202296449825,10.740073503747123,1003.8997891180708
5.0,4641.733099142109,11.942286817775862,1103.5070453188887
5.0,5098.899828513528,13.2620769040612,1212.88756816699
5.0,5601.03912827491,14.710817600772472,1333.0051668030144
5.0,6152.561838640135,16.301028991624758,1464.9181360356279
5.0,6738.955705374665,18.04648820930483,1590.613629199134
5.0,7402.708873831558,19.96235125940904,1748.2113888055637
5.0,8735.350250430296,22.065286939996795,1921.2767975815327
5.0,10300.295241716758,24.373624035348413,2116.87291314926
5.0,12142.166380398936,26.907513076064596,2342.7113462253146
5.0,14313.7520397968,29.68910408217614,2607.005182646229
5.0,16877.469352215903,32.74274184242557,2918.778271583307
5.0,19907.09390602381,36.09518043238633,3288.184656722899
5.0,23489.794958774182,39.77581883772956,3726.849286168723
5.0,27728.521878526943,43.81695972795042,4248.241210936567
5.0,32744.793741371963,48.25409362153317,4868.0908571223745
5.0,38681.949559599445,53.12621089727173,5604.863623852152
5.0,45708.92115712491,58.47614433977009,6480.302998226917
5.0,54024.59352500058,64.35094516162481,7520.057560509182
5.0,63862.81741774271,70.80229572213292,8754.407635638221
5.0,75498.13426806376,77.88696246435995,10219.108868475316
5.0,89252.26174198228,85.6672929209142,11956.371566521748
5.0,105501.36599066052,94.21142008358493,14015.99646631875
5.0,124684.1091696259,103.5948799307628,16456.686707622084
5.0,147310.40175802412,113.88237421795147,19347.579340923723
5.0,173970.7002858145,125.39347913160287,22769.71415972785
5.0,205345.56157135539,138.47161800798625,26818.240026535874
5.0,242214.98120405703,153.49615199919492,31604.63374584872
5.0,285466.79100194253,170.89504494023723,37259.180749148705
5.0,336103.0500071884,191.15854491843868,43933.7105822121
5.0,395242.91888919927,214.85433342731824,51804.559857190885
5.0,464119.9450505193,242.64461441547616,61075.7055533455
5.0,544071.0027977795,275.305650373191,71981.96944552069
5.0,636513.3492699313,313.7503007190917,84792.13678060887
5.0,742905.4311240363,359.05417883494124,99811.75583376137
5.0,864686.3307518046,412.4861176317327,117385.28694398554
5.0,1003188.2879257536,475.5437186547271,137897.14896432665
5.0,1159516.9106641717,549.9948549690153,161771.0699871507
5.0,1334394.9800398974,637.9261009033504,189466.99569584135
5.0,1527968.7744902002,741.7991680648073,221474.65968279322
5.0,1739581.2642476447,864.5165303952176,258302.80510142565
5.0,1967524.8976892014,1009.4975115339289,300463.01145625336
5.0,2208798.082955973,1180.7661706990416,348447.18640360225
5.0,2458902.942972258,1383.0523374340678,402698.10523338855
5.0,2711735.0245529423,1621.9070807624437,463572.99557794316
5.0,2959623.992422136,1903.833712772597,531301.1228816783
5.0,3193581.9307677466,2236.4350637317384,605937.622993433
5.0,3403796.5494290455,2628.577150346969,687317.3369755137
5.0,3580366.936674113,3090.5683937749736,775013.8766443117
5.0,3714222.5820515472,3634.352108310616,868310.1981020145
5.0,3798104.4806617163,4273.707930457942,966187.124567802
5.0,3827440.7250793343,5024.45502816557,1067335.1482207128
5.0,3800940.279565068,5904.646154625491,1170192.317545708
5.0,3720770.656721415,6934.736748833087,1273007.35707148
5.0,3592272.2104115672,8137.707270346986,1373923.0840729806
5.0,3423267.7040844304,9539.109876772707,1471071.6680645326
5.0,3223114.4962755926,11167.002763880551,1562671.2561972865
5.0,3001688.6574400663,13051.72775386758,1647113.4905392926
5.0,2768476.5581345856,15225.480368457029,1723033.4001143954
5.0,2531893.3377991244,17721.618689059855,1789356.4417228927
5.0,2298875.34591201,20573.66053493908,1845321.1860879601
5.0,2074730.2681556381,23813.931147916832,1890479.4454833765
5.0,1863188.7140510678,27471.84887229277,1924677.9542777576
5.0,1666586.6543062702,31571.876383834562,1948026.8569493582
5.0,1486112.9915202372,36131.21940920195,1960860.351569108
5.0,1322071.7065725476,41157.41897576263,1963694.179517143
5.0,1174125.7418458462,46646.0471918509,1957183.5880248696
5.0,1041505.314896673,52578.765682426296,1942084.2199016465
5.0,923174.7521766498,58922.0232136728,1919217.3173910496
5.0,817959.106384553,65626.64065140531,1889439.785662375
5.0,724635.5916731134,72628.45195865512,1853619.0884087097
5.0,641996.2902984397,79850.04753836415,1812612.6269748865
5.0,568888.5856957881,87203.52255111387,1767251.1314167583
5.0,504239.05109689373,94593.99790808084,1718325.5962093892
5.0,447065.5187917204,101923.58460004916,1666577.356288937
5.0,396481.03187353903,109095.42183500476,1612690.9681176026
5.0,351692.4662086816,116017.43961209929,1557289.6058225918
5.0,311995.8536329643,122605.56557613457,1500932.6965155618
5.0,276769.84190031886,128786.19378750677,1444115.5093179503
5.0,245468.27544585624,134497.83706679646,1387270.3937095285
5.0,217612.54870687058,139691.97666304122,1330769.348204863
5.0,192784.14524171123,144333.1922115108,1274927.5988416353
5.0,170617.60871048263,148398.69770188248,1220007.881551806
5.0,150794.07739648956,151877.42747460853,1166225.1515476946
5.0,133035.43778402352,154768.81529981823,1113751.4820944946
5.0,117099.10368060312,157081.39561735225,1062720.9593390138
5.0,102773.39725845307,158831.33485013456,1013234.4245996603
5.0,89873.491200611,160040.97697277064,965363.9572078914
5.0,78237.86259290198,160737.46443705837,919157.0274583341
5.0,67725.2062783651,160951.475048939,874640.2794557565
5.0,58211.75599608573,160716.0983664843,831822.9275143144
5.0,49588.96432235834,160065.86184950228,790699.7677033538
5.0,41761.49626419699,159035.90710730624,751253.8189119869
5.0,34645.49568539491,157661.30970396014,713458.6162977973
5.0,28167.088180568127,155976.53154722654,677280.185083739
5.0,22261.08830048144,154014.9923700752,642678.7251699058
5.0,16869.883037317486,151808.74572643306,609610.0376279387
5.0,11942.467130770878,149388.24485479106,578026.7234154958
5.0,7433.609028669103,146782.18438234532,547879.1830345283
5.0,3303.1292330138385,144017.4048908042,519116.44370915124
5.0,-484.72469626922975,141118.84864987378,491686.8382323688
5.0,-3961.819995433121,138109.55620651177,465538.5571108288
5.0,-7156.609008563682,135010.69490096223,440620.0931510155
5.0,-10094.53790261413,131841.61170113072,416880.5952638985
5.0,-12798.402312016115,128619.90396663261,394270.146065685
5.0,-15288.657218515888,125361.50285250593,372739.97585176775
5.0,-17583.687329107895,122080.76503248652,352242.62372378865
5.0,-19700.043320517987,118790.56926384068,332732.0550599297
5.0,-21652.64855734256,115502.41503647823,314163.7431206022
5.0,-23454.9802364949,112226.52115811054,296494.7213696724
5.0,-25119.228355295927,108971.92263587963,279683.61204113415
5.0,-26656.43542397584,105746.56463501169,263690.63558152004
5.0,-28076.61943613272,102557.39263826888,248477.60483047087
5.0,-29388.88226346858,99410.43820726022,234007.90714851872
5.0,-30601.50534356291,96310.89996807063,220246.47714854992
5.0,-31722.034273874,93263.21961817496,207159.76222276338
5.0,-32757.35370764695,90271.1528871436,194715.68266481865
5.0,-33713.7537597185,87337.83548709308,182883.58785981382
5.0,-34596.98896940146,84465.84416608495,171634.20974129456
5.0,-35412.33072911296,81657.2530337323,160939.61448704707
5.0,-36164.6139691705,78913.68536734574,150773.15323582297
5.0,-36858.27878613863,76236.36113254615,141109.41245105973
5.0,-37497.40761355964,73626.14046729669,131924.16442861094
5.0,-38085.758458209224,71083.5633851433,123194.31833835004
5.0,-38626.794658496045,68608.88595404837,114897.87210257736
5.0,-39123.71156440955,66202.11320312755,107013.8653425978
5.0,-39579.46048979275,63863.02900211906,99522.33356548453
5.0,-39996.77024315996,61591.223148535384,92404.2637170596
5.0,-40378.16650737589,59386.115885962136,85641.55118713867
5.0,-40725.98930555583,57246.98006449913,79216.95832250739
5.0,-41042.4087613821,55172.961141364925,73114.07447901154
5.0,-41329.439338894095,53163.09520657116,67317.27762276179
5.0,-41588.95272379927,51216.32520559187,61811.69747618084
5.0,-41822.68949030293,49331.51551830422,56583.18019155014
5.0,-42032.26968057501,47507.465041302545,51618.25452557911
5.0,-42219.20240966417,45742.91890908287,46904.099481080906
5.0,-42384.89459571941,44036.5789786204,42428.51337679483
5.0,-42530.6589045357,42387.113191550416,38179.88430208917
5.0,-42657.72098737117,40793.16391852552,34147.1619109357
5.0,-42767.22608211823,39253.35538135537,30319.830507993014
5.0,-42860.24504081252,37766.30024022394,26687.883378247083
5.0,-42937.779839324765,36330.605425600865,23241.798311661027
5.0,-43000.76861903095,34944.877287387935,19972.514274671586
5.0,-43050.09030535165,33607.72612733883,16871.40918045002
5.0,-43086.56884291839,32317.770174823287,13930.27871125233
5.0,-43110.977083549835,31073.63906054299,11141.316146640966
5.0,-43124.0403587902,29873.976837809692,8497.093153361668
5.0,-43126.43976613343,28717.4445964321,5990.541493393532
5.0,-43118.815194946474,27602.722710094597,3614.9356083057864
5.0,-43101.768115167506,26528.512754315638,1363.8760399127968
5.0,-43075.864150189795,25493.53912861705,-768.7263519322878
5.0,-43041.63545252895,24496.5504133896,-2788.66541126827
5.0,-42999.58289990574,23536.320489078455,-4701.453983932428
5.0,-42950.17812638217,22611.64944271034,-6512.337524824201
5.0,-42893.86540385545,21721.364284419542,-8226.30704859746
5.0,-42831.06338488334,20864.31949448193,-9848.111453410038
5.0,-42762.16672016471,20039.397419414654,-11382.269249490633
5.0,-42687.547559460625,19245.50853392813,-12833.079719472262
5.0,-42607.556946463184,18481.591583908103,-14204.633538797996
5.0,-42522.526115838904,17746.613624146095,-15500.822881853095
5.0,-42432.76770022011,17039.56996321166,-16725.35103855515
5.0,-42338.5768543717,16359.484026657632,-17881.74156515508
5.0,-42240.23230285605,15705.407148659011,-18973.346991598388
5.0,-42137.99731745152,15076.418301196307,-20003.35710722348
5.0,-42032.12062918593,14471.623768996837,-20974.806844693067
5.0,-41922.8372805306,13890.156777633005,-21890.583782208734
5.0,-41810.36942171189,13331.177081438242,-22753.435281964477
5.0,-41694.92705576471,12793.870517231537,-23565.975282959655
5.0,-41576.708735454245,12277.448529234178,-24330.690764283783
5.0,-41455.90221651003,11781.14767001175,-25049.947895806064
5.0,-41332.68506921083,11304.22908177516,-25725.997890318842
5.0,-41207.22525231552,10845.977961922104,-26360.982572654302
5.0,-41079.68165117601,10405.703016290207,-26956.939678678056
5.0,-40950.2045829671,9982.735903221552,-27515.807897705025
5.0,-40818.93627138651,9576.430671201697,-28039.431670861
5.0,-40686.01129242894,9186.16319253141,-28529.56575674409
5.0,-40551.55699383246,8811.330595213298,-28987.87957631362
5.0,-40415.693889239454,8451.350694985695,-29415.96134698541
5.0,-40278.53602957458,8105.661429210137,-29815.322016982864
5.0,-40140.19135235227,7773.720294114184,-30187.39900883658
5.0,-40000.76201095112,7455.0037867066785,-30533.55978188788
5.0,-39860.3446846375,7149.006852515408,-30855.105222054193
5.0,-39719.03087115113,6855.242340146372,-31153.272867812582
5.0,-39576.90716241464,6573.240463527788,-31429.239979791393
5.0,-39434.05550468392,6302.548272579229,-31684.126461803233
5.0,-39290.55344409589,6042.729132935672,-31918.997640505702
5.0,-39146.47435871244,5793.3622152567605,-32134.866910731864
5.0,-39001.88767717389,5554.041994561992,-32332.698252280796
5.0,-38856.859085865755,5324.377759952144,-32513.408625487282
5.0,-38711.45072415608,5103.993135005085,-32677.87025029942
5.0,-38565.721369448176,4892.525609069466,-32826.91277553976
5.0,-38419.72661181385,4689.626079621947,-32961.32534282211
5.0,-38273.519019332685,4494.958405801955,-33081.85855073661
5.0,-38127.14829446573,4308.198973191922,-33189.22632391567
5.0,-37980.661422120524,4129.03626987004,-33284.10769171679
5.0,-37834.10280965877,3957.1704737261944,-33367.14848067026
6.0,30.0,0.0,0.0
6.0,4.384558869806401,0.0,0.9523809523809523
6.0,5.1029111219811645,0.0,1.0468541315321136
6.0,5.952730449216712,0.0,1.157872497118393
6.0,6.958673549990408,0.0,1.2886111167354106
6.0,8.150088332343604,0.0,1.4428018185821516
6.0,9.561897722960811,0.0,1.6248473614293921
6.0,11.235652385180867,0.0,1.8399556182009418
6.0,13.220783863585583,0.0,2.0942978547956717
6.0,15.576095681536762,0.0,2.39519591118121
6.0,18.37153701271135,0.0,2.7513439595428455
6.0,21.690311927675875,0.0,3.173071550433587
6.0,24.118064050438168,0.0,3.6726558930485886
6.0,26.745381563941372,0.0,4.250280185342085
6.0,29.59241518326481,0.0,4.906966221648322
6.0,32.68301678903038,0.0,5.64486038499826
6.0,36.04433433285901,0.0,6.46717133749884
6.0,39.70660778546898,0.03878286360631085,7.339362055970849
6.0,43.703123968749196,0.04492302654784748,8.338142349980105
6.0,48.070296103112085,0.0524121444923671,9.435863850591586
6.0,52.84784155766914,0.06129917531489497,10.639915785884176
6.0,58.079038186353955,0.07168262521275845,11.958781467331221
6.0,63.811045490896106,0.08371174938662647,13.402097571752957
6.0,70.09528159674034,0.09758957688208778,14.980723023189823
6.0,76.98785073473755,0.11357779594596118,16.706817629620897
6.0,84.55001874218789,0.13200360263232433,18.59393089933326
6.0,92.84873620748627,0.1532686829540083,20.657101618132685
6.0,101.95721044931754,0.17786056997311292,22.912968855189014
6.0,111.95552868452276,0.20636669425188364,25.379895109870418
6.0,122.93133560884121,0.23949153154975025,28.078102331046505
6.0,134.9805692736763,0.2772916732216143,31.030607218115588
6.0,148.20825964746274,0.31991011796491353,34.26267584072452
6.0,162.72939464013865,0.36756549771465774,37.802043306111635
6.0,178.66985866611842,0.42054533109792913,41.679150935245715
6.0,196.16744903535658,0.4792022935844498,45.92740363300314
6.0,215.3729755939805,0.5439527878147182,50.58344996926438
6.0,236.45144907779036,0.6152773116878995,55.687487404457805
6.0,259.58336357834867,0.6937222770822635,61.28359507130056
6.0,284.96607832995846,0.779903044572935,67.42009654567292
6.0,312.81530367699077,0.8745080211399461,74.14995508861705
6.0,343.36669553709373,0.9783037274415898,81.5312039055998
6.0,376.87756189107495,1.0921407852048413,89.62741403719825
6.0,413.62868374896357,1.2169608083091414,98.50820255674004
6.0,453.9262515977655,1.353804206541644,108.24978379465816
6.0,498.10391645155914,1.5038189311464114,118.93556632534987
6.0,546.5249522066883,1.668270207849324,130.65679842792167
6.0,599.5845229474014,1.8485513171937207,143.513264653409
6.0,657.7120450269183,2.046195494599283,157.61403598177546
6.0,721.3736290245531,2.262889034141946,173.07827581321988
6.0,791.0745808919405,2.500485691053908,190.03610368791962
6.0,867.3619345717184,2.761022488641733,208.62951814024007
6.0,885.3310163698169,3.046737045905208,164.0772333613134
6.0,977.9338593427228,3.3600865527257264,187.59115959526324
6.0,1131.3419846687284,3.7037685301375234,212.5745679896763
6.0,1320.7177025005699,4.080743523903231,239.0875187095892
6.0,1552.130645622305,4.494259890343531,268.3129235282381
6.0,1833.1525805673655,4.94788084402602,301.4997737434826
6.0,2173.057221606612,5.445513947354744,339.9895423004228
6.0,2583.0541383100467,5.991443232113403,385.2552575012869
6.0,3076.550864501477,6.590364152328293,438.9484210351074
6.0,3669.4314879504645,7.247421576078072,502.95181675896356
6.0,4380.331989645022,7.968251030639781,579.4375613646293
6.0,5230.881233402681,8.759023420067443,670.9301381945966
6.0,6245.860667649879,9.626493436265008,780.3739464472258
6.0,7453.214534503248,10.578051883001802,911.2042058133718
6.0,8883.81518337169,11.621782126110876,1067.418878346103
6.0,10570.855505803873,12.766520871088215,1253.6475331714441
6.0,12548.705158284867,14.021923450014988,1475.210683406554
6.0,14851.035310509722,15.39746557230174,1738.1610480843551
